,comment
1226,신규 비대면 계좌개설했더니 출금 등록이 안되게끔 만들어 결국 영업점 방문하게 만드는 우리은행 이럴 거면 신규 비대면 계좌개설 왜 운영하시죠 타은행에 비해 별로네요 솔직히
1227,직관적이고 빠르고 좋아요
1228,다른 은행 어플보다 너무 업데이트도 많아 불편하고 느리고 최악이네요
1229,계좌 이체 조회용으로 잘 쓰고 있어요
1230,그저 그래요
1231,한 개도 아깝습니다 로그인 인증방법 사진촬영 한 번에 성공한 게 없고 여러 번 시도하고 있으며 ux가 불편하고 사진촬영도 안됩니다 아직 업무를 못 보고 있네요 앱에 신뢰가 없습니다
1232,아주 좋아 good
1233,잘 되다가 ti00 오류 뜨더니 새로 깔아도 계속 중단됨
1234,평생 우리은행 거래하는데 모바일 설치하다 지쳐 타은행 갈아타야겠네
1235,설정하고 쓰는 게 불편함 후 계좌 바꾸기 귀찮아서 그냥 씀
1236,굿 편리해요
1237,참 머 그치 만든다 생체인 증 종료라고 씨불이고 로그인이 안 되냐 할 수 있게 설명이라도 하던가
1238,개발 좀
1239,좋아요
1240,사용하기 편함 필요한 기능들 찾기 쉬움
1241,good
1242,은행 앱 이거저거 다 써봐도 이제 카카오랑도 다 비슷비슷한 수준인 것 같음 뛰어난지도 모르겠지만 딱히 불편한 점도 모르겠음
1243,좋아요
1244,쓰려고 하면 매일 업데이트
1245,좋아요
1246,앱 설치가 안되네요 다운로드하고 설치만 한 시간째입니다 어떻게 해야 설치가 되는지
1247,접속이 너무 느리고 오류도 많이 떠요 예금하나 가입하려다가 속 터져서 01포기하고 타행 들었습니다
1248,은행들 중에서 사용하기 젤 불편함
1249,거고 같은 고위뜸 딴 다라
1250,공인인증 폐지된 지가 언젠데 아직도 인증서 없으면 못하게 만들어둘까요
1251,로그인하는데 불편함
1252,너무 편하고 좋아요 
1253,왜 갑자기 계좌이체하는데 보안카드에 휴
1254,업데이트가 안되는데 어떻게 해야 하나요
1255,편해요
1256,업데이트가 너무 자주 한다
1257,간편 로그인 설정할 때 핸드폰 번호 입력 못하게 처리되어있다 휴대폰 번호 입력 안돼서 간편 로그인 말고 인증서 받을라고 했더니 거기서 휴대폰 인증하면 이체한도가 없다고 나옴 뭔 휴대폰 인증하는데 이체한도 이 메시지가 나오냐 좀 심하지 않냐 은행권인데 테스트도 안 해보고 업데이트치냐 은행권 앱 중에 제일 개판
1258,업데이트가 계속 에러 나요
1259,해봐
1260,이체하려고 은행 선택하면 초기화면으로 넘어갑니다 입금해야 되는데 조치 방법 좀 알려주세요
1261,너무 구려짐
1262,모바일로 가입이 조금 어렵네요 로그인을 하려고 하니 공동 인증서가 필요하고 공동 인증서를 하려니 타행의 공동 인증서라서 타행 인증을 따로 등록해야 하고 그래서 따로 등록하러 갔더니 보안카드가 없어서 안 된다고 하고 그래서 보안카드를 만들어보려고 가니까 공동 인증서가 필요하대요 근데 아까 타행이라서 안된다고 그랬잖아요 무슨 은 해 판 도돌이표를 만드는 것도 아니고
1263,로그인을 어떻게 하나요 비대면 계좌 만들고 인증 뭐 등록하라고 하면 otp가 필요하고 otp 만들려면 인증하라고 하고 타은행 4개 정도 써봤는 제 로그인이 이렇게 힘든 경우는 처음이네요
1264,예나 지금이나 단 1가지도 예외 없이 모든 게 불편함 이 애플리케이션 덕에 타은행 계좌 더 잘 쓰게 됨
1265,좋아요
1266,항상 편하게 애용하네요
1267,뭔 생체 인증이 계속 안되는 건지 다른 은행 앱에서는 지문 로그인 잘만 되는데 여기서는 다섯 번 중 네 번은 오류 나네 이럴 거면 생체 인증은 왜 만들어 놓은 거냐
1268,좋아요
1269,비밀번호 등록이 안됐다고 해서 회원가입하면 이미 회원가입됐다고 하고 금융 인증서도 두 번이나 발급받게 만들고 대체 로그인도 못하게 했으면서 뭘 쓰라는 건가요 진짜 짜증 나네요 최악입니다
1270,음 비대면 계좌 신설하는데 공인인증서 신규로 만들거나 타 기관 등록하려면 이체금액이 없어서 안된다고 메시지가 뜨고 계좌 신설에는 모든 과장 마치고 3130 이란 코드만 나오고 그만 더 이상 진행이 안됨 문자로는 개설되었다고 나옴 사용 포기
1271,한눈에 내 계좌를 다 확인할 수 있어서 참 좋아요
1272,아니 도대체 일주일 전에 누른 업데이트는 왜 지금도 안되고 있니
1273,앱이 플레이스토어에서 다운되지 않습니다 계속 폰에 앱을 설치해서 사용했었는데 며칠 전 앱을 클릭하니까 갤럭시 스토어에서 사용할 거냐 고 내용이 자꾸 떠서 삭제하고 다시 설치하려니까 설치가 안되네요
1274,시작하기가 시간이 많이 소요
1275,사용 매우 편리
1276,편하고 빨라요 쉽고요
1277,좋아요
1278,입 출금 내역을 어디에서 볼 수 있나요
1279,최고
1280,너무 좋아요
1281,늘 편리하게 잘 사용하고 있어요
1282,업데이트하고 나서 이체할 때 송금자명 바꾸려고 터치하는 거 정말 불편해졌고 맨 끝에 커서가 활성화돼야 앞으로 지우기 하면서 글자를 전부다 지우고 새롭게 입력을 할 수 있는 건데 맨 끝에 커서가 안 눌러지고 글자 중간에 눌러져서 예를 들어 홍길동이면 동 뒤에 커서가 가야 되는데 홍길 커서 동 이렇게 됨 다 지울 수가 없고 터치를 아무리 글자 끝 쪽으로 해봐도 맨 끝으로 커서가 이동도 안되고 결국 이체 취소하고 처음부터 다시 해야 되고 정말 개짜증 납니다 내가 우리은행 사장이면 업데이트 책임자 당장 해고했어요
1283,간단 편리
1284,어제부터 앱 접속이 안 돼서 삭제하고 다시 설치하려는데 설치가 안 돼요
1285,오류가 발생했습니다 AccessDenied16 이거 조치 좀 해주실래요 로그인이 안 되고 있어요
1286,개인적으로 KB나 하나은행 어플보다 낫다고 생각하는데
1287,잘 사용하고 있어요 다른 은행 잔고까지 다 보며 이체도 자유로워 편하고 빠르고 로그인도 간편 번호로 6자리만 입력하면 끝 다른 은행 보다 훨씬 편해요 강추 합니다
1288,아주 잘 쓰고 있습니다 널리 추천합니다
1289,편하게 이용하는 중이에요
1290,아주 편리하고 
1291,편리하게 쓰고 있어요
1292,진짜 개 해 최악이네요 비번 하나 찾으려고 하니 생체 인식 화면 넘어가고 생체 인식 화면 가서 최종 인증하려니 로그인하라고 하고 뭐 이런 앱이 다 있습니까 몇 번을 인증받게 하고 결국 실패다 누가 이런 앱을 쓰려 하겠습니까
1293,굿
1294,뭐 하려 할 때마다 자꾸 비번 오류 떠서 금액 확인 용도로만 쓰고 있어요  자꾸 오류 떠서 지점 방문하여 변경해서 했음에도 자꾸 오류 떠서 하나 할 때마다 지점 방문해야 하는 불편함이 있네요  상품 해지 시에만 오류 뜸;;
1295,좋음
1296,우리은행 파이팅 이자 좀 팍팍 주세요
1297,간소하고 편해요
1298,업데이트 누르니 계속 대기 중 폰 껐다 키고 앱 삭제했다 다시 설치하려는데도 계속 대기 중 뭔가 꼬인 거 같은데 어떡하죠
1299,좋아요
1300,좋아요
1301,업데이트하려고 들어왔는데 왜 대기로 뜨는 걸까요  사용을 아예 못하고 있네요  
1302,경험이 업습니다
1303,좋아요
1304,플레이스토어에서 설치하려고 하면 계속 열기 중 상태 많지 속되고 설치가 안돼요
1305,테레 뱅킹을 사용하고 있음 이해하기 쉽게 설명 멘트도 좋고 텔레 비행을 하는데 불편함이 전혀 없음
1306,좋아요
1307,우리은행 조아여
1308,앱이 오작동하고 로그인돼도 멈추고 왜 이렇게 만들었나요 다른 은행으로 옮기고 싶네요
1309,굿모닝입니다
1310,괜찮아요
1311,앱 사용 짜증 남
1312,좋아요
1313,업데이트가 안돼서 삭제했더니 재설치가 안됨 
1314,좋아요
1315,좋아요
1316,간단 편리한 것 같아 사용하기 좋네요
1317,사용하기 편해요
1318,참 편리하고 매우 좋아요 만족 만족
1319,최고입니다
1320,편리해요
1321,편리하고 좋아요
1322,왜 폰뱅킹이 계속해서 왼쪽이 뱅글뱅글 돌기만 하고 설치가 안 되나요
1323,사용하기 편리하며 손쉽고 복잡하지 않아서 좋습니다
1324,너무 좋아요
1325,편리해요
1326,보내는 사람  받는 사람 이름 지정 즐겨찾기 기능 왜 없어진 거죠 폰으로 주로 이용하는데 너무 불편해요
1327,뭐 무리 없이 사용하고 있습니다만 속도가 좀 더 빨랐으면 하는 바람이 있습니다
1328,편하게 사용 중입니다
1329,편함
1330,좋음
1331,좋아요
1332,편하고 좋아요 좋습니다
1333,cho Byoung Ho
1334,잘 이용하고 있습니다 D
1335,Good
1336,편합니다
1337,편하고 좋아요
1338,편리해요
1339,매우 편함
1340,굿굿굿
1341,잘 사용 중인데 우리 WON 뱅킹과 원터치 알람 간의 데이터 연동이 될 수 있도록 해주세요 거래내역 중에서 NOTE 메모 적요를 어느 한쪽 APP에서 기재 수정 시 이에 연동해서 같이 업데이트되면 좋을 것 같습니다
1342,좋아요
1343,잘 사용 중입니다
1344,좀 더 사용해봐야겠지만 괜춘
1345,언제 어디서나 입출금 가능 사용하기 편리합니다
1346,좋아요 편해요
1347,굿
1348,훌륭해요
1349,주거래은행 스마트뱅킹 진짜 편해요
1350,좋아요
1351,업데이트하라고 해서 하는데 계속 뱅글뱅글 돌기만 해요 폰에 있는 앱 지워도 계속 돌기만 하네요 이거 어떻게 하죠
1352,사용하므로 안전성이 있고 편리함
1353,편하고 좋네요
1354,비대면 확인에 주민번호 입력 안되게 만들어놓고 어떻게 하라는 겁니까 화면 전환도 느리고 20년 거래한 은행인데 타행 앱 이용하는 친구 보니 짜증 나서 타행으로 거래 옮기렵니다
1355,지금껏 경험한 은행 폰뱅킹 중 최악 그 자체 다른 사람 말대로 몇 년째 쓰던 카드를 잘라버리고 싶음 로그인 절차도 너무 까다롭고 보안을 키우려면 지네 서버보안을 키울 것이지 이건 뭐 이용하란 건지 말란 건지 경쟁은행이 고객 떠나게 하려 만든 건가 의심스러울 정도
1356,편리하고 좋아요 자주 이용합니다
1357,간편하고 좋습니다
1358,제일 많은 거래를 하는 은행
1359,굿
1360,좋아요
1361,그저 그런
1362,편리하네요
1363,감사합니다 항상 이용 잘하게 해주셔서 감사합니다
1364,잘 돼서 좋아요
1365,다 좋은데 글씨가 작아요
1366,얩설치 자처부터 안되는데 거래가 되겠습니까 함량 미달
1367,보통
1368,감사합니다
1369,개인적으로 매우 편리함
1370,편리
1371,아니 뭔 소리지 왜 공동 인증서를 등록하는데 이체 한도를 설정해야 됩니까 하는 방법도 안 알려주고 뭔 앱을 이따위로 만들고 거래하지 말라는 거 아니에요 적금하나 들라고 했더니만 요즘 시대에 인터넷 뱅킹도 안되면 그냥 통장 해지해야겠네요
1372,219일 업데이트 이후 로딩이 너무 길어졌고 일시적인 장애로 어쩌고저쩌고 경고 창도 뜹니다 개선이 필요해 보이네요
1373,굉장히 편리한 앱입니다 잘 상용하고 있어요 감사합니다
1374,굿
1375,참 편리합니다
1376,Good
1377,굿
1378,감사합니다
1379,터치가 제대로 인식이 안됨 계속 숫자가 안 눌러 짐태 은행 어플은 아주 잘 됨 만들려면 제대로 만들지
1380,좋아요
1381,좋음
1383,업데이트도 안되고 모바일 진행도 안되고 잘 좀 만들어서 불편 없게 해주세요
1384,그냥 그럼
1385,잘 사용하고 있습니다
1386,편한 기능
1387,계좌이체 시 자주 쓰는 입금 인명이 저장되어 있던 것이 편리했는데 그 항목이 없어진 것과 입금내역 sms 문자 전송하는 부분이 바뀐 것 빼고는 사용하기가 좋아요
1388,편리합니다
1389,진짜 ui 구림 근데 웃긴 건 은행사들 중에 이게 젤 낫단 거임
1390,잘 쓰고 있어요
1391,우리은행 타은행에 비해서 늘 불편합니다 이런 은행이 존재하는 게 의아하네요 불편합니다
1392,한눈에 모든 걸 볼 수 있어 좋았어요
1393,너무 어렵네요  국민은행은 쉽게햇눈데 너무 어려워요
1394,주앙
1395,편리하니 좋네요
1396,자동이체 오티피 없이 했는대갑작이 오피리 번호를 어떻게 하라는 건지
1397,감사합니다
1398,편리합니다
1399,좋은 거래
1400,굿
1401,좋음
1402,조아여 편하고
1403,편하고 좋습니다 추천 100
1404,감사합니다
1405,사용자 편의성이 좋게 바뀌었네요 근데 일단 무조건 카카오 뱅킹보다 편하게 하셔야 앞서갈 수 있을 듯 줄일 건 줄이고 간편한 건 더더욱 간편하게 만드시길
1406,감사합니다
1407,좋아요
1408,좋아요 간편하고 편리해요
1409, 좋아요
1410,공짜로 쓰는 들이 말 많네 그냥 5점 주자 얘들아
1411,편해요
1412,편리함
1413,아주 좋아요
1414,사용용에 함
1415,굿
1416,뭐 편해요
1417,좋아요
1418,사용하기 편해요
1419,타은행 어플 비교 시 너무나 허접합니다 우리은행 어쩔 수 없이 사용하는데 너무 불편 개선하십시오
