,comment
3463,영업점에 가서 기다릴 필요 없고 간단하게 집에서 은행일 볼 수 있으니 너무 편하고 좋네요
3464,간편 비밀번호를 사용하니 계좌관리 및 이체가 편리합니다 모바일 ATM 사용 시 카드나 통장이 없어도 출금 가능해서 만족합니다 페이 결제를 주로 해서 지갑을 챙기지 않는데 급하게 현금 필요시 뱅킹 앱을 통해 ATM을 이용할 수 있어 좋습니다
3465,나한테 필요한 서비스는 금방 찾을 수 있음 가끔 새로운 서비스를 이용하려 할 때에는 조금 찾아야 함
3466,주거래 은행이라 자주 이용하는데 이벤트가 있어서 응모하려고 리뷰 등록합니다
3467,앱이 빠르고 간편해요 잘 되어있습니다
3468,늘 애용하는 농협 평생을 같이 가자고요
3469,항상 편리하게 잘 사용하고 있습니다 유용한 어플 굿입니다
3470,타은행 앱들과 비교해도 쓸만하고 편하고 안정적이라 좋네요
3471,편리하고 빨라요
3472,많이 개선하려고 노력하는 게 보여서 좋네요
3473,좋아요
3474,조회 이체 모두 편리하고 좋네요 농협 다니는 수고를 줄여줬어요 b
3475,쉽고 간편하고 아주 수월해서 좋아요
3476,사용하기 편해요
3477,좋아요
3478,개인적인 생각입니다만 다 건 이체할 때 입금액 적으면서 입금자명 수정도 바로 할 수 있으면 좋겠어요 다음을 두 번 누른 후에 수정이 가능하니 좀 번거로운 것 같아요
3479,농협은 메뉴 찾아보기가 너무 쉽습니다 그래서 농협을 주거래은행으로 쓰고 있어요
3480,편리하게 구성되어 있어요
3481,K 모 은행처럼 수십 개어 플 안 만들어 좋네요
3482,편리하게 사용하고 있습니다 별 다섯 개 들여요
3483,사용하기 편해요
3484,편리해서 좋아요
3485,메뉴도 한눈에 쏙 들어오고 이체하기도 간편해서 자주 애용해요 페이지도 안정적이라 끊김이 없고요 추천합니다
3486,사용하기 편리하고 좋네요
3487,편리해요
3488,편리하고 빨라서 좋아요
3489,사용도 편하게 잘 되어있고 너무 좋아요 간편 비번 설정도 좋고요
3490,업그레이드된 뱅킹 서비스가 더욱더 편리해졌어요 주 거래 은행으로 옮겨야 할 듯  강추 
3491,깔끔한 편입니다 속도는 약간 느린데 개선되었으면 합니다
3492,너무 좋아요
3493,10년 넘게 함께한 농협 감사합니다
3494,접근성이 용이하고 친근한 오프라인 농협 지점처럼 온라인 어플 또한 쉽고 편리해서 너무 좋아요
3495,제 주거래통장이라서
3496,사용하기 편리해서 좋습니다 용어 같은 것들이 어렵지 않게 나와있어서 이체하거나 정보를 알고자 할 때 손쉽게 할 수 있고 인터페이스가 한눈에 알아보기 쉽게 되어있어서 사용하기 좋아요
3497,NH 스마트 뱅킹 빠르고 편리해서 좋아요♡♡♡
3498,좋아요 쉽고
3499,편리함
3500,앱 구성이 직관적이라 사용이 편리해요
3501,매우 만족합니다
3502,훨씬 더 간편하고 편리해져서 좋습니다
3503,편리한 뱅킹 좋아요
3504,불편함 없이 잘 쓰고 있어요
3505,편리해요
3506,초창기부터 사용했던 터라 이용에 큰 불편함 없이 잘 활용하고 있어 좋아요
3507,앱 디자인이 직관적이고 보기 편합니다 편리해서 자주 사용하고 있습니다
3508,뭐 설명할게 있나요 편리하고 좋습니다
3509,사용하기는 편리한데 부가적인 이벤트가 딱히 당기는 게 없어서 자주 사용하게 되지는 않네요
3510,편리하고 한눈에 볼 수 있어서 좋아요
3511,유용해요
3512,이체가 쉽고 쓰기가 편리해서 다양한 은행 앱 중에서 가장 잘 이용하고 있는 앱입니다 다채로운 이벤트는 앱을 여는 쏠쏠한 재미까지 주더군요 유용하고 아주 좋아요
3513,무엇보다 간편 비밀번호로 바뀐 후 사용하기 편리해져서 더 좋은 것 같습니다 그리고 계좌이체 방법도 더 편리해진 거 같고요 업데이트 후 내 계좌 메인화면이 좀 어색하긴 한데 이것도 사용하다 보면 적응되겠죠
3514,처음 깔았는데 편리하고 앱 구성도 좋네요
3515,사용하기 편리하고 좋습니다
3516,앱 관리를 잘해줘서 좋아요 빠른 업데이트 굿
3517,좋습니다 쉬워요
3518,가장 쉬운 은행 앱 NH 스마트뱅킹
3519,사용하기 편리하고 한눈에 볼 수 있어 좋아요
3520,좋아요 계속 이용 중입니다
3521,굳 쉽고 빠르고 좋습니다
3522,직관적인 인터페이스로 기본에 충실하여 사용하기 편리합니다 실행 속도가 가볍고 빠르며 각 메뉴들이 이해하기 쉽게 나열 및 배치되어 필요한 금융 목적에 따라 관련 기능을 쉽게 찾아 간편하게 사용 가능하네요 만족합니다
3523,계좌이체 방법만 좀 더 간단해지면 좋을 거 같아요
3524,장소에 구애받지 않고 사용할 수 있어서 너무 좋아요
3525,간편 로그인 너무 편하고 너무 좋아요
3526,간편하게도 상세하게도 편하게 이용할 수 있어서 아주 좋아요
3527,로그인 눌러서 하는 것보단 바로 지문 나올 수 있어서 로그인하면 편할 것 같네요
3528,편리하고 좋아요
3529,움 딱히 불편한 건 없지만 그렇다고 자주 사용하지도 않아요 요즘 편리한 이체 방식이 많다 보니까 어플 디자인을 더 세련되게 바꾸면 좋을 것 같네요
3530,편하고 좋아요
3531,써보니 편해요
3532,사용이 매우 간편하여 금융거래에 용이함
3533,너무 편리하고 직관적이에요 최고
3534,요즘에 핸드폰 속도 느린 데이터 안심 옵션으로도 사용이 잘 되네요 농협 여러 메뉴를 한 번에 볼 수 있어서 좋아요
3535,농협 스마트뱅킹 이용자입니다 이전보다 많이 개선되어서 사용하기 편리합니다 아쉬운 점은 이체 시 수수료가 든다는 점 그래서 농협콕뱅킹으로 이체하고 있네요 농협이 점점 좋아지고 있는 건 사실이니 많이 번창 발전되었으면 좋겠습니다
3536,직관적이고 편리합니다
3537,잘 사용하고 있습니다
3538,이거 쓸만해요 속도도 빠르고
3539,공인인증서 받으면서 주거래은행으로 사용하는데 앱이 초창기 나왔을 때 로그인이나 이체 시에 절차나 계좌 비밀번호 공인인증서 비밀번호 확인 등 복잡하다기보다 절차가 많았던 게 사실이었는데 최근에 업데이트 이후에 간단해진 로그인 절차와 지문인식 기능 등 점점 더 편리해지고 있고 보안 또한 안전성을 고려한 여러 가지 안전장치들이 사용자가 안심하고 사용할 수 있게 돕고 전체적으로 어플 자체가 진화되고 있다고 생각됩니다 또한 제 나이가 30대에 접어들면서 관심사와 돈 씀씀이 돈 쓰는 곳도 많이 바뀌기 마련인데 그에 맞는 금융상품 추천이나 내가 주로 사용하는 소비패턴에 맞추어 카드 추천 등이 매우 좋은 것 같아요 당연히 일상생활에서 사용하기 좋고 최근 코로나로 인해 온라인 쇼핑몰 이용이 많은데 인터넷과 연동해서도 온라인 쇼핑몰 이용에 전혀 불편함이 없어서 좋아요 바라는 점이 있다면 타은행 어플에서는 패턴을 이용한 로그인 기능 있어서 매우 편리하더군요 다음 업데이트 때 반영되면 좋겠어요
3540,농협 뱅킹이라 믿고 편하게 잘 쓰고 있습니다
3541,좋아요
3542,아주 잘 사용 중입니다 자동이체도 쉽고 통장 잔고도 한눈에 볼 수 있고 ATM에서 급전이 필요하면 뽑을 수 있어서 너무너무 만족합니다
3543,앱 사용이 쉽고 다양한 기능들이 많이 있어서 너무 좋아요
3544,매우 만족합니다
3545,사용하기 편리함
3546,오랫동안 편하게 사용하고 있어서 굳이 은행을 가지 않아도 불편함이 없어 좋아요
3547,앱이 많이 깔끔해졌네요
3548,편리하고 사용하기 좋네요
3549,좋아요
3550,신뢰의 농협 편해요
3551,이체할 때 언제나 편히 사용 중이에요 굿군이예요
3552,어플의 인터페이스와 구동형 모두 좋아요
3553,25년 동안 농협만 거래한 최악의 기계치가 세상 편하게 스마트뱅킹을 사용하는데 신기할 따름입니다
3554,이용 편리합니다
3555,사용이 편리해요
3556,직관적이고 카테고리 분류가 잘 되어있습니다
3557,간편 번호로 로그인이 쉬워 잔액조회 등이 편해서 좋아요
3558,기간을 최소 한 달 단위로 조회할 수 있게 해주세요
3559,쉽게 보기 좋아요
3560,편하게 잘 사용하고 있어요
3561,사용하기 편해서 좋아요
3562,어플이 생각보다 어렵지 않고 쉽고 편리합니다 핸드폰 안에서 예금이고 대출이고 다하니 좋아요
3563,위 조치 방법으로 했는데 접속이 안 됨
3564,사용하는데 어려움 없이 잘 쓰고 있네요
3565,만족하며 사용 중입니다
3566,인터페이스 편함 연령별 디자인이나 메뉴 구성이 달라지면 좋겠어요
3567,사용하기 편합니다
3568,바뀐 앱이 더 보기 좋네요 다른 은행은 사실 비번만 누름 이체가 돼서 편리하긴 한데 농협은 여러 번 거쳐야 하는 게 번거롭긴 하지만 안전한 느낌이에요
3569,직관적이며 어플 사용 시 터치 수가 작다
3570,사용이 편해요
3571,편리해요
3572,내 손안에 농협은행이 있다 늘 편리한 서비스를 제공하는 NH 스마트뱅킹
3573,간편 이체 있으면 좋겠음
3574,좋아요
3575,매우 편리합니다
3576,늘 편하게 이용하고 있어요
3577,편하고 빨라서 좋음
3578,간편 뱅킹 편리하고 보안카드나 otp 같은 매체 없이 이체 및 조회가 돼서 좋습니다
3579,사용하기도 쉽고 편리합니다
3580,유용하고 편리해요
3581,좋아요 인증 방식도 간편하고 너무 오래 걸리지도 않고 좋아요
3582,정말 편하고 좋아요 역시 NH
3583,편리한 앱입니다 BRAHAMS11
3584,은행 업무가 편리해졌어요
3585,간편하고 깔끔한 게 사용하기 좋네요
3586,업데이트되고 훨씬 직관적이네요 디자인도 깔끔하니 좋아요
3587,우와 편리함
3588,만족합니다 이 정도면
3589,항상 주계좌로써요
3590,쉽고 편리하게 구성되어있어요
3591,오랫동안 사용하고 있는데 로그인도 간편하고 이체도 쉽습니다 편하게 잘 이용하고 있습니다
3592,여러 은행 앱을 사용하고 있지만 농협 은행 앱이 제일 사용하기 편했어요 군더더기 없는 심플한 걸 좋아하는데 딱이에요
3593,사용이 편해요 다만 타 은행 앱 보다 아주 조금 느려요 무거운 느낌
3594,공인인증서 없이도 지문인증으로 간단하게 로그인할 수 있는 점이 좋고 통장들 전체 금액을 한눈에 조회할 수 있어 자산관리가 편해요
3595,사용하기가 타은행에 비해 쉽고 편합니다
3596,이벤트 응모 등 하려고 은행 어플 사용합니다 접속 지연된 적 없고 이용 잘하고 있습니다
3597,사용성 최고네요 고객편 의적인 ui ux 굿입니다
3598,지금까지는 무난하게 잘 쓰고 있음
3599,쉽고편리합니다강추강추
3600,송금하거나 간편한 업무는 편한데 좀만 복잡한 일들은 ui가 좀 불편합니다 개선 부탁드릴게요
3601,요즘 개선돼서 괜찮아짐
3602,빠르고 이용하기 쉬워요 NH 스마트뱅킹 만 사용하고 있어요
3603,편합니다
3604,전 국민이 하나씩 보유하고 있는 NH 좋아요
3605,UI 깔끔하고 사용하기 편함
3606,버벅거림 없이 사용하기 좋습니다
3607,과거 여러 은행 인터넷뱅킹 사용했고 또 사용하고 있지만 농협이 뱅킹의 최고 가치인 보안에 충실하면서도 사용자 편리성에서 압도적으로 우수합니다
3608,편리하고 좋아요
3609,거래내역 조회 시 기간 설정하는 과정이 다소 번거로웠다
3610,편리하고 좋아요 스마트 otp가 있어서 빠르게 이체가 가능했어요
3611,이용하기가 편리함
3612,NH 스마트뱅킹 앱은 사용이 정말 편리하고 다양한 기능이 있어 비대면 금융 라이프를 실현하게 해 주네요
3613,편리해요
3614,사용하기 편리합니다 점점 좋아지는 것 같네요
3615,사용이 편리합니다
3616,늘 함께하는 뱅킹입니다
3617,사용하기 편리하고 보안이 잘 되어있네요 만족합니다
3618,매일 사용하고 있어요 대체로 좋음 이체할 때 내 계좌에 표시 받는 사람 계좌에 표시하는 이름 적어 넣는 순간에 화면이 잠깐 사라지는데 그거만 수정되었으면 좋겠네요
3619,농협 인터넷뱅킹을 오래 기간 동안 사용하고 다양하게 이용하고 있지만 불편한 점 없이 잘 사용하고 있습니다
3620,농협만 이용하는 고객입니다 코로나로 인해 대면 없이 웹으로 편하게 이용하고 있습니다 장점은 초보자도 이용하기 편하게 돼있어요
3621,실행 화면과 메뉴가 깔끔하고 직관적이어서 좋습니다
3622,간편하게 로그인 및 입출금 등을 할 수 있어 편리합니다
3623,사업하게 되면서 토스 자주 이용했었는데 농협 어플 간편 이체 등록해놓으니 이체가 편해져 토스 사용 안 하게 된 지 2년 정도 되었네요
