,comment
1411,왜 앱 접속이 안되는데 돈 내놔 쓰읍
1412,신규 계좌개설하려 하는데 신분확인만 계속 문한 반복하네요 5월 17일 개설 가능하다고 하면서요 5월 17일 개설하면 되나요
1413,갑자기 신분증 재확인 중은 뭐지  어찌 좀 해봐요
1414,친절한 답변과 설명 감사합니다 그런데 코딩을 모르는 입장인 분들이 현재 오류 창이 보시면 설명이 부족하다 느끼시는 일도 생기실 것 같습니다 그러니 가능하시다면 어떤 앱이 해킹 위험을 가지는지 설명하는 메시지 창이나 인터넷 페이지를 덧붙이시는 게 어떨까 건의드립니다
1415,다운로드가 엄청 느린 앱이네요 불편한 앱
1416,업데이트도 안돼서 지우고 다시 설치하려니 안되고 뭔 앱을 이렇게 만들었는지
1417,앱 실행이 안되네요 삼성 거만 그런가요 옆 사람 lg 꺼 사용하는데 실행 잘 된다고 하는데요
1418,케이뱅크 로고K까지만 뜨고 앱이 열리지 않습니다 업데이트도 해보고 폰도 껐다 켰는데 변함이 없네요
1419,혹시 제가 저번 주에 카카오페이를 만들었는데 그러면 지금 케이뱅크 계좌를 못 만드나요
1420,왜 입금은 되고 출금은 잔액이 부족할까요
1421,케이뱅크 굿
1422,톡 상담원이 친절해서 별 다시 1개에서 3개로 수정했습니다 예를 들어 한도 조정하면 서류가 필요한데요 일치 실패했을 때 문자로만 끝내지 마시고 유선으로 연락을 주셔서 빠른 업무 처리가 되었으면 합니다
1423,아주 사용하기가 편하고 안전해요
1424,도대체 비은행 누구를 위한 은행입니까 케이뱅크 계좌 있는 사람한테 사귀다 했는데 은행도 없고 전화는 120명 대기 중이고 돈 빠져나갈 동안 아무것 못해 참
1425,왜 설치가 안되죠
1426,단말기 내에서 악성코드가 발견되어 안된다는데 어떻게 해야 하나요
1427,아주 좋아요
1428,놀라운 건 대부분의 사람들은 케이뱅크만을 이용하기 위해 이 앱을 깔지 않는다는 것이다
1429,왜 앱 접속이 안됩니까
1430,무슨 앱이 아예 접속이 안대요 환장하네 다신 쓰기 싫다
1431,설치가 어저께부터 안되는데 저만 이런 거 아니죠
1432,노트 20인데 접속이 안돼요 전화도 폭주라고 연결 안 돼요 어쩌라는 거죠
1433,왜 며칠 전부터 앱이 안 열리나요 저만 그런가요
1434,조 좋아요
1435,자본의 노예
1436,기기 등록 시 간편 비밀번호 기억이 안 나 찾기를 하면 회원가입 시 찾을 수 없다고 뜨고 초기화됩니다
1437,업데이트하고 나서 접속이 안되는데 이유가 뭔지 모르겠네요 리뷰 보니까 저만 그런 건 아닌 것 같고 돈을 관리하는 곳이 이러면 안 되는 거 아닌가요
1438,로밍폰인데 해외에선 왜 가입을 못하게 막아놨나요 한국 유심 갖고 왔는데 왜 또 국내 유심 써야 한다고 뜨나요
1439,아주 좋아요
1440,계좌개설 며칠 전에 했다고 개설이 안되는데 해결 방법은요
1441,아니 왜 접속이 안 되나요 2시간째임 내 돈 내놔요 할부금 농협으로 송금해야 하는데 코인으로 번 돈 케이뱅크에서 꿀꺽하는 건가요 쓰레기 어플 노트 20울트라인데 왜 안되냐고 재설치해도 안돼 뭘 어떻게 하라고 돈 내놓으라고
1442,어플이 저번부터 안 열림 유사 어플 같은 건가
1443,편리합니다
1444,이제 인증은 잘 되네요 다만 이체 완료 후 뒤로 가기 할 때 이체 과정으로 넘어가지 않았으면 싶네요
1445,하라는 대로 다른 인증  회원이 아니라 면을 하면 회원가입하라고 합니다 그리고 생성 불가 계정을 삭제하라는 페이지는 나오지 않습니다 어떻게 해야 하나요
1446,신분증 사진촬영은 진짜 열받도록 인식 안되면서 고집하는 이유가 뭔지 궁금함 을로 인식할 박대 가리 ai인데 이것 좀 고쳐줬으면 좋겠음 그리고 상담원 연결하는 거 제발 예약시간에 맞춰서 연락하세요 2시 예약해놓았는데 선약 있던 1시 20분에 통화 걸고서는 안 받았다고 다시 예약하라는 거는 무슨 경우죠 예약을 구체적으로 시분까지 맞춰 예약받으실 거라면 사용자가 맞춘 시간에 연락 주세요
1447,왜 안되죠 기기 인증에 간편 비밀번호에서 왜 안 넘어가는 건가요 하 진짜
1448,비번 입력도 하지 안 했는데 오류로 접속도 안됨
1449,간편 비번 설정된 게 없으면 만들라고 넘어가든가 아무것도 안되고
1450,앱 접속이 안돼 이것들아 장난 까나
1451,생각보다 쉬웠어요
1452,4월 12일에 통장을 만들어서 한 달 동안 계좌를 못 만든다는데 검색해보니 통합계좌조회해보라 해서 해보니까 카카오뱅크 마지막 입금 날임  아니 계좌 만든 것도 아니고 입금했다고 계좌개설 불가가 뭐입니까
1453,아니 며칠 전 앱으로 신분증 인증이 뭘 해도 안되길래 고객센터 통화해서 웹으로 인증했더니 다음날 바로 신분증 인식 불가라고요 그러면서 계좌에 입금은 왜 된대요 짜증 나게  돈도 못 옮기고 어쩌라고요 톡 상담도 신분증 인증하라고 떠서 안되잖아요 앱으로도 인증 안되고 웹으로도 안되는 게 말이 돼요 그러면서 계좌에 이체는 되고 신분증 신분증 신분증 뭐 어쩌라고요 기본 돈 관리도 못하게 막는 기관이 은행 소리 듣는 거 어이가 없네요 고객센터 관리나 똑바로 하세요 전화도 30분 걸려서 겨우 받더구먼
1454,어제부터 어플 접속이 안되는군요 무슨 이유인지 공지라도 좀 해주세요
1455,접속해서 화면이 안 뜨네요 로고만 보이고 멈춤
1456,전화를 대기하게 하던가 무작정 통화 중이라고만 하면 계속 다시 걸다가 받으면 운 좋게 통화하는 겁니까 톡 상담도 분의 량이 많아 불가하고 뭔 이딴 은행이 다 있어
1457,고객센터 전화 왜 이렇게 안 받나요 간편 비밀번호 계속 눌려도 오류네요 번호 갱신하려 하니 가입 중에는 못 바꾼다고 하네요 어쩌라는 거죠
1458,왜 케이뱅크 어플이 안 열리죠 저번 주부터 계속 이러네요
1459,단말에 해킹 위험이 있는 앱이 있다고 실행이 되지 않습니다 어떻게 하나요 다른 금융앱들은 잘 실행됩니다만
1460,해킹이 의심스러운 앱이 감지됐다고 갑자기 안되는데 어떻게 해요 앱을 다 지울 수도 없고
1461,간편 인증번호도 없는데 뭘 치라는 건지 만든 적도 없는 계좌는 뭘로 확인하나요 확인 방법도 없고 빨리 답 주세요
1462,신분증 바 다 해봤다고 검은색 배경 들고찍기 참고로 신분증 상태 좋음
1463,케이뱅크 앱 켜니까 로고만 뜨고 접속 자체가 안됩니다 하
1464,편리함
1465,4월 17일부터 꾸준히 앱이 열리지 않아서 금융업무도 못하고 다른 일을 하나도 못하네요;;;
1466,통장 한도 해체하는데 엄청 어렵네요 공인인증서 필요하다 해서 만드는데 인증서 발급 과정에서 통화하는 부분이 있는데 직원이 전화를 안 받네요 고의적으로 그러는 건지 답답합니다
1467,아무것도 할 수가 없네요 만들지도 않은 비밀번호를 치라고 하지를 않나 비밀번호 찾기를 누르면 가입 중에는 찾을 수 없다고 하지를 않나 이게 뭐 하는 건지 모르겠네요 
1468,쓰레기 앱 출금 신청 오류 날 확률 50퍼센트 기본적인 기능이 미비하다 출금하나 하는데 30분을 붙잡고 있음
1469,광고성 수신 동의 안 한다니까 안 넘어 가지는 이유가 뭔가요 아무리 좋은 혜택도 필요 없어서 거절하는데 무조건 가입 시킬 거면 선택 체크를 만들지를 만들가
1470,오랜만에 접속하는데 비정상 동작이라고 실행 안됨
1471,앱이 설치되었는데 바탕화면에 안 떠요
1472,굿
1473,접속 장애
1474,왜 자꾸 튕겨 욕 나오게 만드네 계좌 만들어야 진행되게 해놓고 뭐 하질 못하게 해놨네 에라
1475,앱 접속이 안됩니다 리뷰 보니 다른 분들도 그런 거 같네요 폰도 다시 켜보고 했는데 안되네요 폰은 갤럭시 노트 20울트라이고요 실행 안 되는 거 스샷도 찍어놨는데 사진 참 부는 안되네요 빨리 해결해주세요
1476,아니 계좌 개설하는데 통화 때문에 대기인원 많은 것도 알고 있는데 두 시간이나 통화가 불가능한 건 너무 한가 아닌가요 계좌를 개설하라는 건지 말라는 건지 어느 정도는 기다리려고 전화기 붙들고 있는데 2시간 동안 잠시 뒤에 상담원 통화할 수 있다는 기다리라는 안내방송만 나오고 암튼 고생하세요 그냥 개설 안 하고 맙니다
1477,앱 다운로드가 안되네요
1478,접속 자체가 안됩니다 안드로이드폰인데
1479,App not working
1480,처음 쓰는데 이미 머가 있다고 간편 인증하라고 하고 1달 있다가 계좌 만들라고 하고 이해불가 해킹인가요
1481,앱에 표시되는 숫자
1482,단말에 해킹 위험이 있는 앱이 감지됐다는데 그게 뭔지를 알려줘야 삭제하죠
1483,아니 처만 들지도 않은 계좌를 만들었다고 무슨 한 달 있다가 계좌를 만들라는 거야 이러니 사람들이 안 쓰지 되지도 않는 앱을 만들어놨어
1484,입금할 때는 잘만 들어가지는데 출금하려고 하니까 거짓말처럼 앱이 안 켜지네요 화나게 하지 말고 고치세요
1485,설치가 안돼요
1486,간편 비밀번호 까먹었는데 재설정도 회원가입 중이라 안 된다고 그러고  어떻게 해야 해요
1487,비대면 계좌개설할 때 현재 카메라를 쓸 수 없는 환경이어서 신분증 촬영을 못하는데 혹시 다른 방법으로 인증할 수 있을까요 사진 파일을 보낸다든지 여권사진으로 인증한다든지
1488,비번 입력에서 오류가
1489,케이뱅크 계좌 만들려는데 기기 인증 보안 비번 계속 나오는데 첨 만드는데 왜 나오나요 기기 인증하라고 계속 핸드폰에 뜨고 아니 처음 가입했는데 6자리가 왜 나오나요 컴퓨터로 하려니 앱으로 회원가입하라고 나오고 로그인 화면에서는 회원가입도 안되고 어떻게 하는 건가요
1490,갤럭시s20인데 왜 어플이 안 들어가지죠
1491,업비트에서 계좌 인증을 하는데 먼저 신청 중인 계좌 인증 중이라고 잠시 후 다시 신청하라는데 계속 안돼요 이게 무슨 말이죠
1492,본인인증이 안됩니다 WC로고M MCRT0032 계좌 만든 적이 없는데 대포계좌를 만들 수 있어서 1달 뒤에 계좌개설 가능하다고 뜹니다
1493,아니 무슨 신분증 확인을 또 하라 그래 짜증 나게
1494,왜 내 리뷰가 없어졌지 회원가입 중에 오류가 생겼는지 비밀번호를 만들지도 않았는데 비밀번호를 치라 그러고 비밀번호 재등록하려고 하면 회원가입 중에는 재등록할 수 없다 그러고 내 이름으로 계좌는 만들어 놓았는지 회원가입을 처음부터 다시 할 수도 없고 어찌어찌해서 타행 인증까지 가도 입력창에 커서가 안 떠서 인증번호 입력이 안된다 그래서 전 단계로 돌아가면 다시 처음으로 돌아가져서 있지도 않은 비밀번호를 쳐야 함 비밀번호가 없는데 재등록도 못 하고 회원가입도 못 하고 인증번호도 못 치고 도대체가 뭘 할 수 없는 앱임
1495,비밀번호를 변경하려고 하는데 들어가는 창이 없어요 상담도 안돼요
1496,통장 개설한 적이 없는데 4월 15일 날 개설이 되었다고 20일 뒤에 다시 하라고 떠요 혹시 몰라 계좌 있는 거 내용 들어가 보니 기기 인증 까지되고 비번은 당연히 모르니 뭔가 싶어요 확인 부탁합니다
1497,인증번호를 10번 시도했는데 안 오네 와 진짜 너무하네 이게 은행 부끄러운 줄 아세요
1498,기기 인증하라는데 간편 비밀번호 등록한 적도 없습니다 하라는 데로 본인 정보 삭제하고 하라는데 본인 정보 삭제 칸도 없어요 무작정 다시 한 달 기다렸다 계좌 만들라는데 도대체 어떻게 해야 됩니까 비밀번호 재설정도 안되고 본인 정보 삭제 칸도 없고 미쳐버리겠습니다
1499,케이뱅크 계좌 개설 시 민증을 준비 못 해서 나중에 하려고 방치해뒀다가 다시 하려니 계속 대포통장 근절한다면서 20일 동안 못 만들게 하는데 벌써 1달이 넘어가는데 어찌 된 건지 확인 좀 가입을 못하고 있네요
1500,안 그가 짐 멈춰요
1501,좋아요
1502,입금할 땐 잘도 되더니 입금확인은 왜 며칠째 안되는 건지 고객센터도 톡 문의도 안되고 재가입하라고만 해대고 열 뻗쳐 죽겠네 앱을 삭제하려 해도 출금을 할 수 없으니 답변 좀 주쇼
1503,오늘 왜 오전부터 앱에 들어가지도 않고 전화연결도 안 되고 앱 채팅으로 하니 앱이 안 열리니 되지도 않고 다시 깔아도 안되고 업무를 봐야 하는데 지금까지 해결이 안 되면 어떻게 하라는 건지 모르겠네요
1504,급격한 성장에 경영을 제대로 못하는 스타트업 문제를 가진 회사 기본적인 cs 응대 케파도 제대로 못 갖춘 회사라 고객센터 연결은 그냥 포기해야 됨
