,score,comment
3552,4,쉽고 편리하게 이용할 수 있어 대체적으로 만족 중 더 큰 혜택과 이벤트 등이 많았으면 좋을 듯
3564,4,채팅 상담이 있어서 너무 좋고 전화보다 빠르게 연결되고  훨씬 묻기 편함 아쉬운 점이 있다면 칼뱅처럼 계좌 출금 내역에 메모 기능이 있었으면 좋겠어요 이건 진짜 진짜 절실함 꼭이요
3571,4,앱 사용 시 입출금 금액 제한 없었으면 좋겠어요
3572,4,지문인식률이 업데이트 전보다 많이 낮아진 거 같습니다 카카★뱅크처럼 쉬운 로그인이 필요합니다
3577,4,익숙해져서 큰 불편은 없으나 pc와 메뉴 선택사항이 동일하면 더 좋겠음 오픈뱅킹에 다른 계좌로 바로 이체하는 메뉴가 있으면 좋겠음 그리고 앱이 너무 여러 가지 종류가 있어 스타뱅킹으로 통합되면 좋겠음
3583,4,제가 송금한 사람의 계좌번호가 표시되었으면 좋겠어요
3585,4,OTP 없는 빠른 이체가 참 편리해요 하지만 송금한 내역이 있는 계좌만 등록이 되는 점은 불편합니다 빠른 이체할 계좌가 따로 등록이 가능하면 좋겠어요
3586,4,급여 계좌이체 정기예금도 스타뱅킹 하나면 나갈 필요도 없고 편리하고 좋아요 그런데 사용자 암호를 더 강화해야 될 거 같아요
3589,4,몇 년간 사용해본 결과 불편함 없이 잘 사용하고 있어요 가끔 물건을 사거나 입출금 할 때 메시지가 안 들어 오는 경우가 있어요 그 점만 보완하면 좋을듯합니다
3592,4,Kb는 너무 복잡합니다 은행 어플 목록으로는 너무 자잘한 앱들을 통합해서 썼으면 좋겠어요 리브 리브 메이트 등등 통합 앱 하나로 요
3599,4,앱이 너무 만나서 별 4개요 통합 부탁드립니다
3603,4,조금 더 UI가 세련되거나 편해졌으면 좋겠습니다
3609,4,개인적으로 출금이 빨간색인 게 거슬 리그인 합니다만 주의하라는 뜻이라면 받아들일 만도 하고 핸드폰 때문인지 몰라도 다른 은행보다 약간 반응이 늦는 것 같아요 잔고가 일 년 평균에 비해 작게 남으면 잔고에 경고를 해주면 좋을듯합니다
3612,4,자주 쓰는 계좌에 이름을 붙일 수 있으면 좋겠습니다
3620,4,간편한 인증으로 사용하기가 편합니다 단지 하루 이체 금액과 이체 횟수의 상향이 필요합니다
3630,4,통장관리가 편해요 다만 지문을 등록했는데 로그인할 때 다시 클릭을 해야 하는 번거로움이 있어요 잘 인식이 안됐을 때 다시 한번 지문 로그인을 할 수 있도록 자동으로 설정해주시면 좋을 덧 같아요
3635,4,스타뱅킹 앱 내에서 여러 기능을 함께 사용할 수 있으면 좋겠어요 국민은행 관련 앱을 일일이 실행해야 돼서 불편해요
3645,4,주거래은행으로 쓴 지 8년인데요 스타뱅킹 어플 자체만 평가했을 땐 로딩도 적어졌고 여러모로 많이 개선된 거 같아요 다만 kb카드 리브 메이트 스타뱅킹 스타 알림 등등 어플이 너무 쪼개져있어요 알림 어플 뱅킹이랑 합칠 수 없나요 노란색 어플만 한 줄이네요
3649,4,작년부터 쓰게 됐는데 모바일 인증서 때문에 공인인증서가 필요 없어져서 너무 편해요 오픈뱅킹 사용으로 다른 은행 앱도 따로 필요 없어져서 좋아요 다만 리브니 이브 메이트 리브 똑똑 등 각각의 기능들이 있겠지만 한가지 앱으로 통합되면 여러 가지를 따로 깔지 않아도 돼서 더 편하게 이용할 거 같아요
3653,4,Kb 스타뱅킹 잘 이용하고 있습니다 몇 가지 제안하지 면 패턴 로그인 시 속도가 조금 느린데요 그리고 kb카드 이용하는데 카드 결제정보가 이 앱에서 조회가 되면 좋겠네요 매번 잔액과 결제금액 확인하러 앱별로 조회해서 확인하니 번거롭네요
3654,4,이용하기 편하고 메뉴가 깔끔해서 좋아요 다만 이제 앱으로도 각종 증명 서류를 발급받을 수 있으면 좋겠어요 예를 들어 집 주소 이름 계좌가 나오는 국영문 서류요 외국에 증명 서류로 낼 수 있는 그런 서류도 쉽게 받을 수 있으면 좋겠네요
3661,4,여러 가지 기능이 개선되어 좋아요
3670,4,사용자 입장에서 더욱 편리하게 사용할 수 있도록 개선 부탁드립니다 특히 계좌이체에 대한 편리성을 고민하셨으면 좋겠습니다
3675,3,컴 대신 폰으로 모든 은행 업무를 할 수 있다는 점은 매력적이다 다만 앱이 너무 무겁고 기능이 많다 보니 구동과 사용에 불편한 점이 많다 홈 화면을 커스터마이징 할 수 있도록 한다던가 좀 더 직관적이며 가벼운 구성을 만들면 더 좋을듯하다
3681,3,온리 국민은행 광팬인데요 요즘 별로예요 인증서 번호 맞는데 몇 번씩 틀리다고 나오고 결국 맞는데 그럴 때마다 짜증 나요 개선 부탁드립니다
3683,4,첫 직장 때부터 국민은행 거래를 시작해 50살이 된 지금은 앱을 이용해 간편하게 송금 출금 서비스까지 꼭 필요한 앱입니다
3689,4,드디어 KB 스타뱅킹에서 KB 그룹 금융조회가 가능하네요 KB카드나 KB 보험이 함께 조회되니 편리합니다 예전에는 각 사이트별로 각각 조회해야 해서 불편했는데 개선되어 좋습니다
3702,3,Kb 어플을 사용한 지 4년이 넘어가지만 타은행 어플처럼 오류가 빈번히 발생한다거나 하는 문제가 없어서 좋았고 사용하기 편리한 구성으로 되어있어서 만족스럽다 하지만 타은행에 비해 관련된 어플이 너무 많아 정리가 필요할 것 같다 이는 어플 상의 문제는 아니지만 kb에서 파생된 어플이 과하다 싶을 정도이기 때문이다 스타뱅킹 리브 메이트 리브 리브 똑똑 스타 알림 어플 등 과감하게 하나로 통합해서 운영해도 나쁘지 않다고 생각된다
3708,4,지금 사용상 괜찮긴 한데 글씨를 조금 더 키워주시면 좋겠네요 너무 작은 폰트는 눈이 좀 피로하네요
3719,4,대체적으로 만족합니다 앞으로도 사용 편의성 위주로 개발해주세요
3749,4,사용하기에 편리 그러나 빠른 이체를 제외하고 처음 보낼 때는 절차가 다소 복잡 이 부분 개선이 가능할지요
3754,1,초기 로그인 시 지문과 패턴 입력 화면이 동시에 뜹니다 패턴 입력만 뜨도록 하고 싶은데 설정 방법이 없으니 조치 부탁드립니다
3759,4,심플한 디자인은 좋았습니다 좀 아쉬운 건 내가 가진 자산에 대해 로그인 시 바로 볼 수 있었으면 좋겠네요 자산 유형을 눌러야만 볼 수 있는 게 좀 번거롭더라고요
3762,1,로그인 지연으로 이용하지 못할 수준입니다 필히 개선하세요 해외에 있는 사람은 주거래은행 변경할 가능성 매우 높습니다
3763,4,앱은 사용하기 편리합니다 단점이라면 입출금 알림을 받으려면 스타 알림 앱을 따로 설치해야 한다는 것 뱅킹 앱에서 되면 좋을 거 같아요
3766,4,앱 첫 화면에 메뉴를 많이 넣으면 시작 시 많이 무겁다는 느낌을 가질 수 있는데 느리다는 느낌은 받지 못했습니다 무엇보다 타은행에서 볼 수 없는 복잡한 인증 필요 없는 단축키 하나로 이체 가능한 부분이 가장 좋습니다
3770,4,타앱에 비해 좀 느린 편입니다 보안 때문인지 모르겠지만 요즘 앱 속도도 무시 못 하지요 개선 부탁드립니다
3773,4,속도 개선이 되었으면 좋겠습니다 로딩 시간이 오래 걸립니다
3775,4,빠른 이체 사용 계좌를 지정해야만 바로 이체가 되는 게 장점이자 단점인 듯 요 오픈뱅킹 사용자가 신분증을 분실해 한 번에 여러 계좌가 털렸다고 한 기사를 봐서 오픈뱅킹 사용을 다시 취소하려고 보니 그게 보이지 않네요 고객편의를 위한다는 명분으로 사용하는 오픈뱅킹의 허를 찔리는 일이 없도록 보안에 각별히 신경을 썼으면 좋겠네요
3777,4,큰 금액 이체 시에도 지문인증으로 가능하면 좋겠습니다
3780,4,잘 쓰고 있어요 금융상품이나 이벤트 등이 계속 찾아봐야 알 수 있더라고요 조금 더 보기 쉽게 표시해주시면 더 좋을 거 같아요
3781,4,로그인하는 방식이 좀 더 편해졌으면 좋겠어요 좀 더 직관적인 인터페이스가 되면 더 좋을 것 같아요
3796,4,이 정도면 훌륭한데 리브 메이트 따로 등등이 좀 아쉽습니다 하나의 앱에서 다 가능하면 얼마나 좋을까요
3798,4,전반적인 사이트 구성이 깔끔하고 보기 좋으며 리브 등 스타뱅킹과 연동되는 사이트를 바로 갈수 있어서 편리합니다 그런데 나의 이벤트 현황을 바로 볼 수 있게 했으면 더욱 좋을 것 같습니다
3806,2,전반적으로 개선할 사항이 많아 보이고 특히 카드 영역의 기능이 미흡하다 카드 앱을 따로 깔지 않고 스타뱅킹 한 곳에서 모든 금융생활이 가능하도록 하면 좋을 것 같다 개인적으로 사용해본 은행 앱 중에서 기업은행 뱅킹 앱이 가장 편리하고 한곳에서 모두 다 할 수 있었다
3809,4,스타뱅킹 오랫동안 잔액조회 편하게 이용하고 있어 요한 눈에 계좌 보기가 가능해서 좋고 메뉴 구성이 딱 필요한 것들로만 간결해서 좋습니다 특히 메뉴 아이콘 색상이 뚜렷해서 제 복잡한 핸드폰에서 일일이 찾지 않아도 된다는 건 안 비밀 어플 사용 어려움이나 불편한 점은 크게 느끼지 않고 잘 사용하고 있습니다
3812,2,리뷰 보니 다들 칭찬 일색이네요 저는 쓴소리 좀 하겠습니다 국민은행 관련 앱이 너무 많아 좀 짜증 나는데 좀 줄였으면 좋겠습니다 스타뱅킹 접속 시 부팅이 따른 은행 앱보다 많이 느려서 답답합니다 접속 시 동전 오르락내리락 하면서 로그인하는데 시간 너 우 오래 걸 너니 개선 좀 해주세요
3819,3,주거래은행 및 앱이라 일단 많이 사용해서 좀 더 편하고요 문자 알림 서비스나 문자 푸시는 앱에서 신청 불가인 거 같아서 몇몇 기능은 없는 게 아쉽네요 초반 오픈뱅킹 이용자로서 모든 이벤트 혜택을 전혀 못 받아서 너무 억울합니다 초반에는 타은행에서 타은행 이체가 불편하고 계좌번호 암기해서 했는데 최근에 그 기능이 쉽게 변경된 거 같아요 타은행끼리의 거래 오픈은 은행이 젤 편하게 되었어요 그 점 참고하세요 공과금 납부 같은 것도 최근 공과금 납부내역으로 전자 번호 들어갔으면 좋겠어요
3821,4,부족함 없이 잘 쓰고는 있으나 리브에서 간편 이체를 한 건에 대해서는 계좌번호 동기화가 안되더라고요 서로 동기화가 되면 스타뱅킹에서 이체했던 계좌로 리브에서 보낼 수 있고 그러면 좋을 거 같아요 그리고 개인이 체 실적이 스타뱅킹에서는 있고 리브에서는 없다고 창구 직원이 그러더라고요 그런 이체 실적도 리브를 포함시켜주셔야 되는 거 아닌가 싶습니다
3830,3,가끔씩 kb 스마트 통합인증 오류 창이 뜨는데 어플 지웠다 다시 깔아도 오류 창 떠서 사용하는 중에 창이 닫혀서 개선 좀 해줬으면 좋겠습니다
3855,4,앱이 너무 무겁습니다 가벼우면 좋겠어요
3856,4,국민은행 오래 사용한 고객인데요 뭐 다른 어플보단 사용하기에 복잡하지 않고 사용하기 편하긴 합니다 불편한 점은 1 어플이 너무 많아서 사용을 잘 안 하게 된다는 점 2 제 폰만 그런 건진 몰라도 계좌이체 후 그 화면에서 폰에 있는 뒤로 가기 버튼을 누르면 이전 화면으로 넘어가지 않고 계속 이체 화면 그대로여서 어플 상의 버튼에 응 이체 화면으로 가기와 홈 서튼이 있는데 그 부분을 가고 싶지 않아도 거길 눌러야만이 이전으로 가집니다 그래서 다시 또 다른 부분을 눌러야 합니다 뒤로 가기 버튼으로 이전 화면으로 가게끔 이 부분 개선 좀 부탁드립니다
3863,4,접속이 좀 더 쉬워진 것과 이체 시 비번 입력을 안 하고 바로 송금을 할 수 있는 건 너무 편해서 좋은데 한편으로는 보안이 취약해지는 건 아닐까란 생각이 살짝 들었고요 요새 워낙 금리가 낮아서 조금이라도 높은 좋은 상품들 추천이 있음 바로 알림 서비스 같은 것 있으면 좋을 것 같아요 앞으로도 좋은 서비스 상품 부탁드려요
3868,4,다양한 은행 어플을 사용하고 있는데 어플마다 UI가 달라 사용하거나 익숙해지는 데 시간이 걸립니다 하지만 국민은행은 처음 사용해도 쉽게 다가갈 수 있고 직관적으로 바로 찾을 수 있어 좋습니다 별점 1점은 더욱 노력하고 고객을 위한 어플이 되셨으면 좋겠다는 바람에서 빼고 4점 드립니다
3870,4,가끔 렉이 걸려서 작동이 안 되는 것만 개선해주세요 은행 앱으로 잘 사용 중입니다
3872,1,일정 시간 지나면 자동으로 로그아웃되고 본인인증 단계 1단계에서 인증 다하고 다음 페이지로 안 넘어갑니다 이것 좀 개선해주세요 제발
3873,3,로딩 시간이 깁니다 다른 어플에 비해서 처리 속도가 느린 것 같아요 유독 이 어플만 사용하면 항상 몇 초 이상씩 멈춰있네요 처리 속도 개선 부탁드립니다
3875,4,약간의 렉이 있어요 개선 부탁드려요
3878,4,전체적으로 깔끔한 느낌이라서 금융앱에 맞게 신뢰가 가는 디자인입니다 그렇지만 로딩이 조금 오래 걸리거나 필요한 메뉴 찾는 게 조금 복잡하고 어려운 느낌이 있어서 별 하나 뺐습니다 차후 개선이 된다면 다시 추가할게요 수고하세요
